,Unnamed: 0,FT H,FT G,AET H,AET G,Type,HomeAdv,Win,PrevDiffHome1,PrevDiffAway1,PrevDiffHome2,PrevDiffAway2,PrevDiffHome3,PrevDiffAway3,PrevDiffHome4,PrevDiffAway4,PrevDiffHome5,PrevDiffAway5,PrevDiffHome6,PrevDiffAway6,PrevDiffHome7,PrevDiffAway7,PrevDiffHome8,PrevDiffAway8,PrevDiffHome9,PrevDiffAway9,PrevDiffHome10,PrevDiffAway10,dist_home,dist_away,TravelHome,TravelAway,TZDeltaHome,TZDeltaAway,team_a_ranking,team_a_points,team_b_ranking,team_b_points
0,0,2,1,,,FSS,1,1.0,1,-1,1,1,-2,1,0,1,2,1,4,-1,1,1,0,2,4,-3,2,2,109.8118604729809,9305.286394855895,17.045895515880762,72.69431694326956,0.0,0.0,3.0,0.0,4.0,0.0
1,1,0,0,,,FSS,1,0.0,0,2,-1,0,-5,1,-1,1,-1,1,-1,-1,1,-2,1,2,-1,1,1,0,0.0,7737.037489611595,0.0,1289.5062482685992,0.0,-1.1666666666666667,40.0,0.0,29.0,0.0
2,2,0,1,,,FSS,1,-1.0,-1,-1,-1,-1,3,-2,-2,-2,0,1,-1,-1,-2,-2,-1,-2,-2,1,4,3,0.0,4613.786111279148,0.0,0.0,0.0,0.0,123.0,0.0,61.0,0.0
3,3,1,1,,,FSS,1,0.0,0,0,-3,1,0,1,0,3,0,0,2,0,-1,-5,1,-2,3,1,1,2,0.0,13064.115395224622,49.6899103582197,490.15362848873565,0.0,0.0,16.0,0.0,64.0,0.0
4,4,3,0,,,FSS,1,1.0,0,1,7,0,3,0,-3,0,0,1,1,0,-1,-1,2,-1,-2,1,0,2,80.06862144743063,8452.618598211662,14.235933009649846,296.47721470047406,0.0,0.0,19.0,0.0,27.0,0.0
5,5,0,0,,,FSS,1,0.0,3,1,-1,0,0,2,-3,1,2,-1,3,-1,2,1,1,-2,1,1,0,0,0.0,10500.416033961654,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0
6,6,1,1,,,FSS,0,0.0,-1,-3,0,0,-1,-1,-3,2,-1,-1,-2,1,0,-3,1,-2,-1,-1,0,0,505.3575981168726,2322.640242823776,0.0,0.0,0.0,0.0,86.0,0.0,65.0,0.0
7,7,2,3,,,FSS,0,-1.0,-2,1,2,0,4,0,-1,0,1,0,0,0,-2,2,0,-2,-1,1,1,1,6776.959621930394,2137.793273328805,476.7375900897189,146.2635757330969,0.0,0.0,57.0,0.0,14.0,0.0
8,8,0,0,,,FSS,0,0.0,0,4,3,0,0,1,2,0,1,-1,1,0,3,1,0,0,1,1,0,2,230.23755593117264,1810.6761486317187,25.81295588784305,362.1352297263437,0.0,-0.2,13.0,0.0,45.0,0.0
9,9,2,0,,,FSS,1,1.0,0,0,1,1,0,3,4,2,6,0,2,3,0,-1,1,2,2,2,0,2,352.30555641718354,3065.8240642610917,18.398579270629497,0.0,0.0,0.0,5.0,0.0,17.0,0.0
10,10,6,0,,,FSS,1,1.0,2,-3,1,0,1,-5,1,1,1,-2,-1,-1,1,0,-3,1,1,0,1,1,262.28592009140704,7401.605273689451,0.0,23.95775144073298,0.0,0.0,10.0,0.0,46.0,0.0
11,11,3,0,,,FSS,1,1.0,1,-2,2,-1,0,0,1,2,1,1,3,0,-2,1,3,1,-2,-2,-1,1,0.0,8103.861345118099,14.943053739991177,144.4647541728855,0.0,0.0,2.0,0.0,47.0,0.0
12,12,4,1,,,FSS,1,1.0,0,-1,0,2,2,-1,-2,-2,2,-1,0,2,0,0,2,0,0,2,2,0,74.86546206594556,9188.080945767017,74.82693035411984,0.0,0.0,0.0,35.0,0.0,68.0,0.0
13,13,0,0,,,FSS,1,0.0,-2,1,0,-3,-4,0,-2,0,-3,-4,-2,-3,-3,-2,-1,5,2,15,-3,6,0.0,64.08652753113378,0.0,0.0,0.0,0.0,192.0,0.0,116.0,0.0
14,14,0,0,,,FSS,1,0.0,0,0,-1,-1,-1,2,-1,0,-2,-1,1,0,-3,-1,1,2,1,1,-1,2,55.89185486062046,260.83984177191286,86.94661392397093,86.94661392397093,0.0,0.0,127.0,0.0,92.0,0.0
15,15,0,1,,,FSS,0,-1.0,0,-1,3,4,1,-1,4,1,-2,-1,-2,2,0,3,1,-1,0,1,2,1,826.255198271164,696.5487168734422,159.49313495368338,154.2635872188839,0.0,0.0,23.0,0.0,29.0,0.0
16,16,0,3,,,FSS,0,-1.0,-7,3,-2,3,-1,0,-2,2,-4,3,-3,1,-6,0,-4,6,-4,2,-5,1,77.50128630343532,1682.5760679687612,25.096036192595896,232.11334893590853,0.0,0.14285714285714285,152.0,0.0,7.0,0.0
17,17,0,3,,,FSS,0,-1.0,2,0,-2,0,1,-1,-3,0,-1,1,1,0,-1,-2,0,1,0,1,0,2,958.5089916931116,4827.545243800788,251.5452545043528,53.59207037891297,0.0,0.0,71.0,0.0,32.0,0.0
18,18,2,0,,,FSS,0,1.0,-3,-1,1,1,0,0,0,0,0,-1,1,0,0,1,-1,3,-1,0,1,0,8125.85708928208,1412.7124465648749,569.2138535066069,118.67102461065274,0.0,0.0,27.0,0.0,36.0,0.0
19,19,1,0,,,FSS,1,1.0,0,4,0,-3,-3,-2,0,3,-3,-4,-1,-2,1,0,3,1,-1,-5,0,0,939.4069535431634,3336.524152554661,0.0,0.0,0.0,0.0,87.0,0.0,97.0,0.0
20,20,4,0,,,FSS,0,1.0,1,0,8,2,3,-2,0,-1,5,-3,0,1,3,1,1,-1,0,2,-1,10,9377.122584684024,18952.073647654266,0.0,480.18092915395835,0.0,-0.25,1.0,0.0,118.0,0.0
21,21,1,1,,,FSS,1,0.0,1,1,1,2,1,1,-2,-1,0,5,2,1,4,7,1,-2,0,-2,4,-1,57.06152336108162,16683.0830308492,28.40982585980127,1657.7631628482595,0.0,-0.8,3.0,0.0,42.0,0.0
22,22,3,1,,,FSS,0,1.0,3,0,0,2,-1,0,-1,1,1,1,-1,1,-2,-1,-1,-2,2,2,4,1,5464.047502989771,8624.285146452923,65.39216528735788,311.12210335890387,0.0,-0.3333333333333333,48.0,0.0,29.0,0.0
23,23,0,1,,,FSS,0,-1.0,1,1,1,-1,0,-1,0,1,0,1,0,0,0,-4,2,-3,-2,-5,1,1,2062.838216030578,1534.8826417879748,44.30604035125295,206.9455643622192,0.0,0.0,14.0,0.0,91.0,0.0
24,24,1,0,,,FSS,0,1.0,0,-2,0,-2,-1,0,1,0,0,-4,6,0,2,-3,-1,-6,1,-3,-1,-3,9219.71694102588,1838.3713916442998,17.477640396667034,0.0,0.0,0.0,18.0,0.0,125.0,0.0
25,25,3,0,,,FSS,0,1.0,0,0,4,-1,0,0,1,-1,0,-3,-1,-1,0,-2,1,0,0,1,1,-1,1589.0257984976276,1645.9587864515936,74.17496142659614,394.9483398692649,0.0,0.0,45.0,0.0,86.0,0.0
26,26,3,1,,,FSS,1,1.0,2,-3,1,-1,-1,2,0,-1,1,-2,4,-1,0,2,1,0,3,0,3,2,409.96595909846917,9570.816439548189,80.96162833269825,96.22466499097669,0.0,0.0,8.0,0.0,68.0,0.0
27,27,2,1,,,FSS,0,1.0,2,-1,0,0,1,3,0,1,4,4,6,-2,2,-2,0,0,1,1,2,0,1024.203201699624,762.1310952587281,261.5473075911251,192.2827467654707,0.0,0.0,5.0,0.0,23.0,0.0
28,28,3,1,,,FSS,0,1.0,0,-1,1,-1,2,-1,1,3,-1,-2,5,0,1,-1,7,-2,-2,-1,-2,-2,16434.074640286286,144.2600684249568,185.16804371626824,28.852013684991217,0.0,0.0,42.0,0.0,123.0,0.0
29,29,0,3,,,FSS,1,-1.0,-3,3,-7,0,-2,4,-1,0,-2,1,-4,0,-3,-1,-6,0,-4,1,-4,0,0.0,1737.720825219389,15.500257260687206,117.43092140043413,0.0,0.0,152.0,0.0,45.0,0.0
30,30,4,2,,,WM,1,1.0,3,-1,0,-4,7,-1,3,1,-3,-1,0,-2,1,3,-1,2,2,2,-2,-2,477.9130727545395,9610.16384411148,71.8723750281154,30.442513950076126,0.0,0.0,19.0,0.0,26.0,0.0
31,31,0,2,,,WM,0,-1.0,1,-1,-1,0,4,-1,-1,-1,1,1,-1,-1,2,-1,3,-3,-1,0,1,0,959.954753615031,9722.819685013481,45.50508364309227,123.91403865618427,0.0,0.0,29.0,0.0,39.0,0.0
32,32,2,1,,,WM,0,1.0,2,3,-1,0,3,0,-1,-1,-1,0,2,1,-1,0,1,-2,-3,1,0,1,11772.972652638076,5488.375197812321,134.07678330677493,127.45716266530006,0.0,0.0,9.0,0.0,32.0,0.0
33,33,1,0,,,WM,0,1.0,6,1,2,0,1,0,1,-1,1,0,1,1,-1,2,1,-1,-3,1,1,1,639.6630997834395,10593.643835893754,120.09188670040899,30.987736265889225,0.14285714285714285,0.0,10.0,0.0,33.0,0.0
34,34,0,0,,,WM,0,0.0,-3,0,-2,0,-1,-3,0,0,2,0,1,0,0,2,1,-1,1,1,-2,3,7635.722844335483,1097.4051835969296,73.59832936378581,137.17564794961618,0.0,0.0,47.0,0.0,16.0,0.0
35,35,3,1,,,WM,0,1.0,-1,3,-1,0,1,1,1,4,1,1,1,0,-1,3,1,4,2,2,-3,-1,9761.401529788569,3591.110936220845,45.6939813804875,326.4646305655313,0.0,-0.13636363636363635,4.0,0.0,23.0,0.0
36,36,0,1,,,WM,0,-1.0,0,0,1,1,-2,1,2,1,1,-2,2,0,0,2,2,4,-1,1,-1,0,941.1275693932448,528.0124831365387,0.0,78.58351005272436,0.0,0.0,44.0,0.0,3.0,0.0
37,37,0,1,,,WM,0,-1.0,-1,3,-2,3,2,3,4,0,-1,2,1,3,0,1,-2,0,0,6,-1,2,6649.122329178378,1854.24628975028,15.622756050149569,26.24172103928429,0.0,0.0,57.0,0.0,7.0,0.0
38,38,2,0,,,WM,0,1.0,0,2,0,3,3,0,0,-1,2,-1,1,1,1,-1,3,-2,0,-1,1,2,769.2325863536831,5170.017853939688,68.8613256993048,116.4593970471282,0.0,0.125,13.0,0.0,48.0,0.0
39,39,3,1,,,WM,0,1.0,2,1,0,0,1,0,2,-1,1,1,-1,0,5,6,1,2,7,-1,-2,1,16562.41344454305,9414.00312606744,40.047312568611886,31.39152209560789,0.0,0.0,42.0,0.0,18.0,0.0
40,40,0,3,,,WM,0,-1.0,1,3,2,1,-1,2,0,0,-3,1,1,1,4,3,1,-2,5,3,0,-2,5748.471044114858,539.8942946016188,0.0,59.98825495573541,0.0,0.0,5.0,0.0,2.0,0.0
41,41,2,1,,,WM,0,1.0,-2,1,0,-1,2,-1,0,-2,1,-2,1,1,1,-1,-1,-2,-2,-2,2,1,8571.5714609335,4925.000626118349,113.95125413014344,30.561645240746287,0.1111111111111111,0.0,29.0,0.0,61.0,0.0
42,42,1,0,,,WM,0,1.0,4,-1,1,-1,8,0,3,3,0,1,5,4,0,-2,3,-2,1,0,0,1,10230.779895198631,768.9425278230631,97.40237784533709,146.1035667680056,0.0,0.0,1.0,0.0,23.0,0.0
43,43,0,0,,,WM,0,0.0,2,3,2,0,1,0,-1,2,0,-2,1,2,4,0,0,0,1,2,3,0,501.3842542090843,180.09905531554696,86.57944963494401,16.340175991541688,0.0,0.0,8.0,0.0,35.0,0.0
44,44,2,2,,,WM,0,0.0,0,-1,3,-2,-1,1,0,-1,-3,-1,2,0,3,-3,2,4,1,0,1,-1,1266.4626897498074,4032.4854000846753,105.5385574791506,21.44000168094259,0.0,0.0,21.0,0.0,34.0,0.0
45,45,1,0,,,WM,1,1.0,2,-2,3,1,0,-1,7,4,3,-1,-3,1,0,-1,1,2,-1,3,2,-1,0.0,934.6637964002003,95.58261455090788,5.127481220272714,0.0,0.0,19.0,0.0,29.0,0.0
46,46,4,0,,,WM,0,1.0,1,3,2,3,0,0,1,4,0,0,4,1,6,0,2,-1,0,0,1,1,1734.3512578945292,1277.0213342284894,104.54993627008736,78.98878776351422,0.0,0.0,5.0,0.0,45.0,0.0
47,47,3,0,,,WM,0,1.0,2,-2,-1,-1,0,-4,-1,-1,-1,1,1,-1,-1,-2,-1,3,-3,2,0,2,9928.92139450235,9394.922038190503,50.08929166681904,102.04714954978624,0.0,0.0,39.0,0.0,26.0,0.0
48,48,2,0,,,WM,0,1.0,1,0,6,-3,2,-2,1,-1,1,0,1,2,1,1,-1,0,1,1,-3,1,826.5156169260953,7857.816848968712,37.463798204367315,68.75926234560362,0.0,0.0,10.0,0.0,47.0,0.0
49,49,1,0,,,WM,0,1.0,0,-1,0,1,0,0,-3,0,0,-1,0,0,0,1,2,2,-1,-1,1,1,815.3233470639447,11013.400957085,84.31385135026267,84.67430764324281,0.0,0.0,16.0,0.0,33.0,0.0
50,50,0,0,,,WM,0,0.0,2,-1,-1,-1,-1,-2,1,2,1,4,1,-1,1,1,-1,0,1,-2,2,0,9529.259347453033,6789.418196980939,67.65150735248821,49.995403188569796,0.0,0.0,4.0,0.0,57.0,0.0
51,51,2,1,,,WM,0,1.0,1,-1,0,3,1,0,1,0,1,-1,-2,0,0,1,2,0,4,-2,1,1,501.8315035658394,4967.202134659496,73.10721301734931,88.99392555786885,0.0,0.0,3.0,0.0,32.0,0.0
52,52,6,0,,,WM,0,1.0,1,-1,2,0,-1,1,3,-2,-1,2,-1,1,2,2,-1,0,1,2,-3,-1,11477.718252604129,1238.5004809160127,50.08929166681904,73.60275913346817,0.0,0.0,9.0,0.0,44.0,0.0
53,53,0,2,,,WM,0,-1.0,3,-2,3,2,1,3,2,0,0,-1,1,-1,1,1,3,-1,-2,-2,3,-1,537.3815971798809,4968.670864471509,12.883196141499074,49.995403188569796,0.0,0.0,2.0,0.0,48.0,0.0
54,54,1,1,,,WM,0,0.0,2,-3,0,1,0,2,3,-1,0,0,2,-3,1,1,1,4,3,1,0,5,454.8831952660228,5884.12971607702,70.85257773487156,46.985065363404075,0.0,0.0,13.0,0.0,5.0,0.0
55,55,2,0,,,WM,0,1.0,1,-2,3,3,3,0,3,1,0,4,2,1,3,0,1,3,0,4,6,2,1893.702094936164,3773.0290597741628,25.48907434147961,31.219831836972762,0.0,0.0,7.0,0.0,23.0,0.0
56,56,2,0,,,WM,0,1.0,1,2,4,2,1,0,8,1,3,2,0,1,5,-1,0,5,3,1,1,7,9829.375309870247,16324.952764173091,100.79633897393886,52.516988103709906,0.0,0.0,1.0,0.0,42.0,0.0
57,57,1,1,,,WM,0,0.0,0,1,2,-2,2,0,1,2,-1,0,0,1,1,1,4,1,0,-1,1,-2,768.1297308171823,8287.289814707763,73.10721301734931,58.947383059857714,0.0,0.0,8.0,0.0,29.0,0.0
58,58,0,0,,,WM,0,0.0,-2,-1,1,-1,0,-1,0,0,-1,3,1,1,0,4,6,-2,2,-2,-1,0,9263.612203385974,546.978964094868,39.97948711038849,75.48094901649327,0.0,0.0,18.0,0.0,23.0,0.0
59,59,3,1,,,WM,0,1.0,4,0,1,0,2,3,0,-1,1,0,0,-3,4,2,6,3,2,2,0,1,1378.5068209813649,1336.338489828438,73.10721301734931,38.19447548309622,0.0,0.0,5.0,0.0,21.0,0.0
60,60,0,2,,,WM,0,-1.0,-1,0,1,3,-1,0,-1,0,-2,2,-2,-2,1,2,-1,0,-2,0,-2,2,5064.452410950789,440.08902526270106,29.68953323055209,54.67288358116418,0.0,0.0,61.0,0.0,35.0,0.0
61,61,0,4,,,WM,0,-1.0,0,-4,-1,3,-2,3,1,0,-1,4,-1,0,0,1,-3,0,4,-1,0,0,4428.0415987515835,1445.5442773074192,122.4565794597435,58.89482573399558,0.0,0.0,34.0,0.0,45.0,0.0
62,62,2,0,,,WM,0,1.0,-1,-2,-1,0,1,-3,0,-2,0,-1,-1,0,0,2,1,1,2,0,-1,1,10497.643493545633,7619.816577823024,104.3866523657221,47.975384532466194,0.0,0.0,33.0,0.0,47.0,0.0
63,63,0,3,,,WM,-1,-1.0,3,1,2,2,-1,3,0,0,-1,7,-1,3,1,-3,-1,0,-1,1,-3,-1,10156.546188549837,421.5692567513133,50.93887536111816,70.26154279188555,0.0,0.0,39.0,0.0,19.0,0.0
64,64,2,2,,,WM,0,0.0,1,2,0,1,0,6,0,2,-3,1,0,1,0,1,0,1,2,-1,-1,1,1170.3814372922254,498.97523658972887,95.49082457027279,67.4238918461809,0.0,0.0,16.0,0.0,10.0,0.0
65,65,1,2,,,WM,0,-1.0,-3,-1,-2,-2,-1,1,-4,-1,-1,4,1,-1,-1,1,-2,-1,3,2,2,3,9398.594649638988,768.0227546250105,26.40723887963605,30.54694948063893,0.0,0.0,26.0,0.0,29.0,0.0
66,66,1,1,,,WM,0,0.0,-2,0,-2,-1,3,-1,0,-2,1,2,4,4,1,-1,0,1,3,0,4,-2,3543.500585168665,6666.484221374963,73.68422882482214,43.08415173068574,0.0,0.0,23.0,0.0,57.0,0.0
67,67,2,1,,,WM,0,1.0,2,0,1,2,3,-1,3,-1,3,1,0,1,2,1,3,1,1,-1,0,1,1903.559807877554,9406.903204734865,47.933884707649575,41.10631982692019,0.0,0.0,7.0,0.0,4.0,0.0
68,68,0,0,,,WM,0,0.0,1,6,1,1,0,2,1,-1,1,3,1,-1,-2,-1,0,2,2,-1,4,1,364.9607680459636,11466.361332457243,30.50001144907538,38.347107766119656,0.0,0.0,3.0,0.0,9.0,0.0
69,69,3,2,,,WM,0,1.0,-1,-6,-1,-1,3,0,0,1,0,-2,-1,2,0,1,1,2,0,0,-2,2,4963.087789767357,774.7777306356758,38.19447548309622,98.89979780440979,0.0,0.0,32.0,0.0,44.0,0.0
70,70,2,1,,,WM,0,1.0,2,0,-2,-3,2,1,3,2,0,-1,-1,0,-1,-3,1,1,-1,4,-2,1,4886.857118912731,6100.361078338756,67.4238918461809,47.975384532466194,0.0,0.0,48.0,0.0,5.0,0.0
71,71,1,4,,,WM,0,-1.0,0,2,-2,1,1,4,0,1,0,8,-1,3,1,0,0,5,6,0,2,3,9243.897658970454,9846.319049711436,85.94907793200453,119.47826818863487,0.0,0.0,18.0,0.0,1.0,0.0
72,72,2,2,,,WM,0,0.0,0,-2,-1,2,-1,2,-1,0,0,1,3,2,1,1,4,-1,-2,5,-2,1,610.3610767143388,16482.632969183418,39.38884760532378,47.743094353870276,0.0,0.0,23.0,0.0,42.0,0.0
73,73,0,2,,,WM,0,-1.0,-2,0,3,2,3,0,1,0,2,3,0,0,1,2,1,1,3,1,-2,3,491.093127642266,900.942453891807,71.42971924436041,96.49035036422123,0.0,0.0,2.0,0.0,13.0,0.0
74,74,1,0,,,WM,0,1.0,4,-2,-4,0,3,0,3,3,0,-1,4,0,0,-3,1,2,0,3,-1,2,1209.2765598725216,1766.0966336038848,63.673594201397705,127.81341005414801,0.0,0.0,45.0,0.0,21.0,0.0
75,75,2,0,,,WM,0,1.0,2,0,0,1,3,-2,0,0,0,2,2,0,-2,1,2,1,0,1,0,-1,557.4291308975935,8344.21747096542,45.820424220958394,43.08415173068574,0.0,0.0,35.0,0.0,29.0,0.0
76,76,0,2,,,WM,0,-1.0,-2,0,-1,0,1,2,-1,2,-1,1,-2,-1,-2,0,1,1,-1,4,-2,0,4995.907181472668,403.9185234525911,18.286685476598123,76.38656989924509,0.0,0.0,61.0,0.0,8.0,0.0
77,77,0,1,,,WM,0,-1.0,-4,2,0,4,-1,1,-2,2,1,0,-1,1,-1,0,0,4,-3,6,4,2,4347.520355823604,1348.4629873302656,120.61293795527656,31.69913757144105,0.0,0.0,34.0,0.0,5.0,0.0
78,78,1,1,,,FSS,0,0.0,3,1,-2,-2,-2,-2,-1,-1,1,-2,-3,0,0,-4,-7,2,1,0,0,1,1159.0515746476267,927.4606440629276,0.0,0.0,0.0,0.0,107.0,0.0,55.0,0.0
79,79,4,0,,,FSS,1,1.0,0,2,0,-1,0,0,1,-5,-3,-3,-1,1,-1,0,2,1,0,-5,0,0,0.0,164.46037413936781,0.0,0.0,0.0,0.0,127.0,0.0,138.0,0.0
80,80,1,1,2.0,1.0,WM,0,1.0,0,-1,6,0,1,2,2,-1,-1,-1,3,1,-1,1,-1,1,2,1,-1,-1,11756.91871116136,9743.958571430107,98.2456384330962,122.67126522244696,0.0,0.0,9.0,0.0,4.0,0.0
81,81,2,0,,,WM,1,1.0,3,0,1,1,2,0,3,0,0,0,7,-3,3,0,-3,0,0,0,1,2,477.9130727545395,1318.7913889047854,125.99542371742359,114.15963280102804,0.0,0.0,19.0,0.0,16.0,0.0
82,82,1,2,,,FSS,1,-1.0,4,0,0,3,0,-2,0,-2,1,-1,-3,1,-1,-3,-1,0,2,-7,0,1,0.0,1159.0515746476267,0.0,0.0,0.0,0.0,127.0,0.0,107.0,0.0
83,83,1,2,,,FSS,0,-1.0,-4,0,2,1,-1,-2,0,-2,-5,-1,-3,-2,1,0,0,-4,1,2,-5,0,164.46037413936781,927.4606440629276,0.0,0.0,0.0,0.0,138.0,0.0,55.0,0.0
84,84,1,0,,,WM,0,1.0,0,-3,2,3,1,2,6,-1,2,0,1,-1,1,-1,1,1,1,-1,-1,-1,730.6118495052333,9857.988831290413,57.68199673300757,102.2507280433184,0.0,0.0,10.0,0.0,39.0,0.0
85,85,1,0,,,WM,0,1.0,1,0,2,1,1,1,3,0,3,1,3,1,0,1,2,-2,3,0,1,2,2001.1344799869541,542.2969737654469,90.88052143188713,46.82974775545914,0.0,0.0,7.0,0.0,3.0,0.0
86,86,1,2,,,FSS,0,-1.0,0,-2,-4,1,-2,0,-1,1,2,1,-2,-4,2,-2,3,-2,-3,-2,1,-3,1749.0240841042132,1809.03354545239,0.0,0.0,0.0,0.0,146.0,0.0,167.0,0.0
87,87,1,0,,,WM,0,1.0,2,0,0,-2,2,2,0,2,0,0,3,1,0,2,2,1,1,-1,1,5,454.8831952660228,16562.41344454305,120.61293795527656,31.69913757144105,0.0,0.0,13.0,0.0,42.0,0.0
88,88,0,0,,,WM,0,0.0,2,1,2,4,0,-4,3,3,0,3,0,0,2,4,-2,0,2,1,0,0,378.6981623150165,1658.7888859307122,83.32567198094969,159.151374283788,0.0,0.0,35.0,0.0,45.0,0.0
89,89,3,0,,,WM,0,1.0,3,1,2,2,1,-2,4,2,1,3,8,0,3,-1,0,-1,5,1,0,-1,9846.319049711436,5038.849051531889,0.0,68.75926234560362,0.0,0.0,1.0,0.0,48.0,0.0
90,90,1,3,,,WM,0,-1.0,1,2,2,0,4,0,1,2,2,2,0,1,1,-1,0,0,4,1,6,4,1678.1695893733045,652.5283086639319,88.56572216858947,62.49425398571226,0.0,0.0,5.0,0.0,8.0,0.0
91,91,2,1,,,FSS,1,1.0,-3,-1,0,0,-4,-4,2,-2,-1,-1,0,2,0,-2,-2,2,-1,3,1,-3,0.0,1749.0240841042132,0.0,0.0,0.0,0.0,176.0,0.0,146.0,0.0
92,92,2,1,,,FSS,1,1.0,1,1,-3,-2,0,1,-4,0,2,1,-1,1,0,-4,0,-2,-2,-2,-1,-2,0.0,1809.03354545239,0.0,0.0,0.0,0.0,176.0,0.0,167.0,0.0
93,93,1,1,,,WM,1,0.0,2,0,3,0,1,6,2,1,3,2,0,-1,7,3,3,-1,-3,-1,0,2,421.5692567513133,11889.361675905842,83.99694914494907,24.709584900074677,0.0,0.0,19.0,0.0,9.0,0.0
94,94,3,0,,,WM,0,1.0,1,0,2,1,0,4,2,-4,0,3,0,3,3,0,0,4,2,0,1,1,900.942453891807,1445.5442773074192,120.61293795527656,89.28714905545051,0.0,0.0,13.0,0.0,45.0,0.0
95,95,0,1,,,WM,0,-1.0,3,2,3,2,2,0,1,0,4,2,1,2,8,1,3,-1,0,0,5,1,9807.409376220698,479.27993423515676,44.534299845828116,65.60817733678067,0.0,0.0,1.0,0.0,8.0,0.0
96,96,0,0,,,WM,0,0.0,1,1,0,1,2,2,1,1,6,3,2,3,1,3,1,0,1,2,1,3,501.3104999228924,1903.559807877554,56.40934395177637,60.58701428792474,0.0,0.0,10.0,0.0,7.0,0.0
97,97,4,1,,,FSS,1,1.0,-2,4,0,2,-2,5,-1,-1,0,2,-1,4,-1,-2,-1,4,-6,-3,-2,-3,973.1615017495967,860.2437675177542,0.0,0.0,0.0,0.0,135.0,0.0,121.0,0.0
98,98,0,0,0.0,2.0,WM,1,-1.0,0,3,2,1,3,2,1,0,2,2,3,0,0,0,7,3,3,0,-3,2,0.0,684.4026739373089,105.39231418782832,71.11401330259702,0.0,0.0,19.0,0.0,13.0,0.0
99,99,1,0,,,FSS,1,1.0,3,-2,-2,1,0,2,-2,1,-1,-1,0,1,-1,-3,-1,-1,-1,-1,-6,-5,973.1615017495967,196.2114218357024,0.0,0.0,0.0,0.0,135.0,0.0,147.0,0.0
100,100,0,1,,,WM,0,-1.0,0,1,1,2,1,2,2,0,1,0,3,2,3,2,3,1,0,-1,2,0,1967.9102198780074,685.9471759384446,123.62474725551223,76.13400503878148,0.0,0.0,7.0,0.0,8.0,0.0
101,101,2,1,,,FSS,1,1.0,1,0,0,2,3,0,-2,-1,-2,-1,-1,0,1,0,-3,0,0,2,-7,-2,239.4728860429835,1442.5777964812778,121.88376003593581,0.0,0.0,0.0,107.0,0.0,103.0,0.0
102,102,0,0,,,FSS,1,0.0,1,-1,1,0,0,2,3,0,-2,-1,-2,-1,-1,0,1,0,-3,0,0,2,0.0,1365.5109912504884,119.73644302149141,119.73644302149141,0.0,0.0,107.0,0.0,103.0,0.0
103,103,3,1,,,WM,1,1.0,0,-1,0,0,2,1,3,1,1,2,2,1,3,3,0,3,7,3,3,0,328.03730148698486,1843.6184451997167,82.00932537174629,63.6574591384937,0.0,0.0,19.0,0.0,7.0,0.0
104,104,1,1,,,WM,0,0.0,0,1,3,1,1,2,2,2,0,0,2,0,0,2,0,2,3,1,0,-1,841.7392215979277,878.60552415199,84.31385135026267,125.99542371742359,0.0,0.0,13.0,0.0,8.0,0.0
105,105,0,0,,,FSS,1,0.0,0,1,1,0,-1,1,-3,-2,0,-2,3,-1,0,-2,5,0,0,-4,0,2,0.0,397.9555549794185,0.0,0.0,0.0,0.0,62.0,0.0,66.0,0.0
106,106,1,3,,,FSS,1,-1.0,-1,0,4,1,-1,-2,0,-1,3,-1,0,0,0,2,0,4,0,4,2,0,0.0,1136.1874220186528,0.0,0.0,0.0,0.0,110.0,0.0,88.0,0.0
107,107,1,0,,,FSS,1,1.0,1,3,4,-4,2,-3,6,-2,2,0,0,-3,4,-2,-2,0,3,0,0,-1,0.0,916.8218537539535,0.0,0.0,0.0,0.0,101.0,0.0,125.0,0.0
108,108,2,1,,,FSS,1,1.0,-3,2,3,0,2,1,-1,-2,0,-1,0,-1,-2,0,-1,2,0,4,-1,4,0.0,1143.2746834003215,0.0,29.48359373262333,0.0,0.0,98.0,0.0,88.0,0.0
109,109,1,3,,,FSS,0,-1.0,0,0,1,0,1,1,0,-1,3,-3,-2,0,-2,3,-1,0,1,5,-3,0,2027.7253070737106,1418.9254740614342,144.83752193383646,202.7036391516333,-0.07142857142857142,-0.14285714285714285,80.0,0.0,62.0,0.0
110,110,1,1,,,FSS,1,0.0,0,1,1,1,-1,-3,0,0,0,-4,-3,2,-2,-1,-2,0,-1,0,1,-2,3.54643558366992,4582.186953006866,0.0,0.0,0.0,0.0,167.0,0.0,141.0,0.0
111,111,2,3,,,FSS,-1,-1.0,-2,0,0,0,1,1,1,-1,0,0,3,0,-2,-3,-2,-2,-1,-2,1,-1,2027.7253070737106,3.54643558366992,0.0,0.0,0.0,0.0,80.0,0.0,167.0,0.0
112,112,2,0,,,FSS,0,1.0,2,0,0,1,0,1,1,-3,-1,0,-3,-4,0,2,3,-1,0,0,5,0,1418.9254740614342,4582.186953006866,0.0,0.0,0.0,0.0,62.0,0.0,141.0,0.0
113,113,1,2,,,FSS,1,-1.0,-2,-1,-1,2,4,0,-1,1,0,-2,3,-1,0,-1,0,0,0,2,0,4,0.0,1136.1874220186528,0.0,44.225390598935,0.0,0.0,110.0,0.0,88.0,0.0
